https://ev.buaa.edu.cn/info/1183/3537.htm,Beihang Leaders Take Group Photos with 2023 Graduates
https://ev.buaa.edu.cn/info/1183/3443.htm,COMAC-Beihang Large Aircraft Research Institute Unveiled
https://ev.buaa.edu.cn/info/1164/3257.htm,"251 Beihang Volunteers Serve Beijing 2022 Winter Paralympics, One Receives Volunteer STAR Award"
https://ev.buaa.edu.cn/info/1098/2260.htm,Beihang 67th Anniversary Carnival Held
https://ev.buaa.edu.cn/info/1099/2464.htm,Beihang Students Participate in Information and Science Summer Program Held by UIUC
https://ev.buaa.edu.cn/info/1164/3398.htm,Beihang 70th Anniversary Series: A Bite of Beihang — The Sixth Annual “Twelve Dishes of Hang” Competition
https://ev.buaa.edu.cn/info/1099/2425.htm,Team of Prof. Zhao Weisheng Publishes Research Article in Nature Electronics
https://ev.buaa.edu.cn/info/1134/3201.htm,Three Professors and Nine Alumni of Beihang Newly Named as CAS and CAE Members
https://ev.buaa.edu.cn/info/1164/3358.htm,"6,650 New Graduates Embark on a New Journey at Beihang"
https://ev.buaa.edu.cn/info/1098/2235.htm,CGTN：Space Science Education: UNOOSA Expects More Chinese Leadership
https://ev.buaa.edu.cn/info/1098/2225.htm,7th Beihang University Vision Forum for International Young Scholars Held
https://ev.buaa.edu.cn/info/1098/2314.htm,Informal Meeting at Noon: Cordial Dialogue Between President Xu Huibin and 2019 Graduates
https://ev.buaa.edu.cn/info/1099/2443.htm,RAEng Fellow Prof. Hugh McCann Appointed as Honorary Professor of Beihang
https://ev.buaa.edu.cn/info/1097/2850.htm,Professor Fan Yubo Elected Fellow of Biomaterials Science and Engineering
https://ev.buaa.edu.cn/info/1100/2567.htm,Cao Shumin Appointed Secretary of Party Committee of Beihang University
https://ev.buaa.edu.cn/info/1099/2544.htm,Graduation Ceremony of Sino-French Engineer School Held for 7th Batch of Engineers & Graduates of 2018
https://ev.buaa.edu.cn/info/1183/3535.htm,Beihang Wins “Challenge Cup” for Fifth Consecutive Time
https://ev.buaa.edu.cn/info/1183/3604.htm,The 1st International Conference for Training Excellent-Engineers Held
https://ev.buaa.edu.cn/info/1099/2501.htm,Beihang Students Triumph in the Air Breathing Propulsion Undergraduate Student Design Competition
https://ev.buaa.edu.cn/info/1097/2156.htm,First Lecture 2020 for New Students Delivered
https://ev.buaa.edu.cn/info/1098/2243.htm,Professor Wang Yunhong Elected IEEE Fellow 2020 for Contributions to Iris and Face Recognition
https://ev.buaa.edu.cn/info/1098/2355.htm,Beihang Aeromodelling Team Defends Championship in SAE Aero Design 2019
https://ev.buaa.edu.cn/info/1099/2413.htm,Beihang Signs Contract with ACAE to Build United Innovation Center
https://ev.buaa.edu.cn/info/1097/2221.htm,Beihang’s Micro-Nano Physics and Application Research Group Published a Research Article in ACS Nano
https://ev.buaa.edu.cn/info/1134/3032.htm,Opening Ceremony of Ningbo Institute of Technology Held
https://ev.buaa.edu.cn/info/1164/3389.htm,Beihang Students Take First Place in 2022 AIAA Gas Turbine Engine Design Competition
https://ev.buaa.edu.cn/info/1099/2522.htm,1st Beihang International Symposium on Medical Photonics Held
https://ev.buaa.edu.cn/info/1098/2259.htm,Celebration on 70th Anniversary of PRC Founding & 2019 Homecoming Meeting Held
https://ev.buaa.edu.cn/info/1098/2328.htm,Achievements of 29th “Feng Ru Cup” Exhibited at New Main Building
https://ev.buaa.edu.cn/info/1134/3061.htm,Informal Meeting at Noon: Cordial Dialogue between President Xu Huibin and Representatives of Young Teachers
https://ev.buaa.edu.cn/info/1097/2141.htm,Beihang Researchers Reveal Evidence of Berezinskii-Kosterlitz-Thouless Phase in Frustrated Magnet
